trip_start_time,author_id,trip_path_detail,trip_end_time,trip_path_city
01 May 2017,,"[[u'Newark Liberty International Airport', u'Governor\\s Island', u'Staten Island Ferry', u'Dead Rabbit', u'Wall Street New York'], [u'Empire State Building', u'Madison Square Garden', u'Bryant Park', u'Grand Central Terminal', u'Chrysler Building'], [u'Liberty State Park', u'Liberty Landing Marina', u'Ellis Island', u'Central Railroad Of New Jersey Terminal', u'Empty Sky 9-11 Memorial', u'Pole Position Raceway'], [u'Central Park', u'French Roast', u'Hayden Planetarium', u'New-York Historical Society', u'Rose Center For Earth And Space', u'Fifth Avenue'], [u'Sky View Observatory', u'Freeway Park', u'The 5th Avenue Theatre', u'Seattle Public Library', u'Benaroya Hall', u'The Gum Wall', u'Seattle Great Wheel', u'Copperworks Distilling Company'], [u'Seattle Center', u'Key Arena', u'Mccaw Hall', u'Bill And Melinda Gates Foundation Visitor Centre', u'Chihuly Garden And Glass', u'Space Needle'], [u'Hershey Park', u'ZooAmerica North American Wildlife Park'], [u'Hersheys Chocolate World', u'Hershey Theatre'], [u'Washington Square Park', u'Alcatraz Island', u'Boudin At The Wharf', u'Ripleys Believe It Or Not', u'The San Francisco Dungeon'], [u'Saint Marys Cathedral', u'Sutro Baths', u'Muir Woods National Monument', u'Palace Of Fine Arts'], [u'Universal Studios', u'Santa Monica Bay'], [u'Santa Monica Beach', u'Santa Monica Pier', u'Pacific Park'], [u'Astor Classics Event Centre', u'Disneyland'], [u'Naples Island', u'Rosies Dog Beach', u'Newport Beach', u'Anaheim Packing District'], [u'Boy Scout Memorial', u'Washington Monument', u'Bureau Of Engraving And Printing', u'United States Holocaust Memorial Museum', u'Freer Gallery Of Art', u'Smithsonian Castle', u'Major General Winfield Scott Hancock Statue', u'White House'], [u'James A. Garfield Memorial', u'United States Capitol', u'Statue Of Liberty', u'Rockefeller Center', u'The Metropolitan Museum Of Art', u'Times Square', u'Madison Square Garden', u'Space Needle']]",16 May 2017,"[[u'New York City', u'Newark'], u'New York City', [u'New York City', u'Jersey City'], u'New York City', u'Seattle', u'Seattle', u'Hershey', u'Hershey', u'San Francisco', u'San Francisco', u'Los Angeles', [u'Santa Monica', u'Los Angeles'], [u'Anaheim', u'Los Angeles'], [u'Los Angeles', u'Anaheim'], u'Washington D. C.', [u'New York City', u'Washington D. C.', u'Seattle']]"
13 Aug 2015,,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Arlington National Cemetery', u'Library Of Congress', u'Iwo Jima Memorial', u'International Spy Museum', u'National Gallery Of Art'], [u'Fords Theatre', u'George Washingtons Estate Mount Vernon', u'Franklin Delano Roosevelt Memorial', u'National Archives', u'Thomas Jefferson Memorial'], [u'Pentagon', u'Vietnam Veterans Memorial', u'United States Holocaust Memorial Museum', u'Smithsonian Castle'], [u'National Museum Of The American Indian', u'National Mall', u'John F. Kennedy Center'], [u'Basilica Of The National Shrine Of The Immaculate Conception', u'Martin Luther King Jr. Memorial', u'National Zoological Park', u'Newseum'], [u'World War I I Memorial', u'US Supreme Court Building', u'Korean War Veterans Memorial', u'Georgetown']]",19 Aug 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
21 Dec 2016,,"[[u'Boy Scout Memorial', u'Washington Monument', u'Bureau Of Engraving And Printing', u'United States Holocaust Memorial Museum', u'Freer Gallery Of Art'], [u'James A. Garfield Memorial', u'United States Capitol', u'Senate And House Office Buildings', u'National Air And Space Museum', u'Ulysses S. Grant Memorial', u'Memorial To Japanese-american Patriotism In World War Ii'], [u'Albert Einstein Memorial', u'Lincoln Memorial', u'Vietnam Veterans Memorial', u'Vietnam Womens Memorial', u'Memorial To The 56 Signers Of The Declaration Of Independence'], [u'White House', u'First Division Monument'], [u'Major General Winfield Scott Hancock Statue', u'National Museum Of Natural History', u'National Mall', u'The American Veterans Disabled For Life Memorial'], [u'John Ericsson National Memorial', u'Saint Sophia Cathedral', u'Washington National Cathedral', u'Uptown Theater', u'Watergate Complex'], [u'Zero Milestone', u'General Jose De San Martin Memorial', u'Iwo Jima Memorial', u'Pentagon', u'Franklin Delano Roosevelt Memorial', u'District Of Columbia War Memorial', u'Korean War Veterans Memorial', u'World War I I Memorial', u'Lincoln Memorial Reflecting Pool', u'Thomas Jefferson Memorial'], [u'Newark Liberty International Airport', u'Governor\\s Island', u'Staten Island Ferry', u'Dead Rabbit', u'Wall Street New York'], [u'Empire State Building', u'Harlem', u'Apollo Theater', u'Cathedral Church Of Saint John The Divine', u'Graffiti Hall Of Fame'], [u'Liberty State Park', u'Liberty Landing Marina', u'Ellis Island', u'Central Railroad Of New Jersey Terminal', u'Empty Sky 9-11 Memorial', u'Pole Position Raceway'], [u'Central Park', u'French Roast', u'Hayden Planetarium', u'New-York Historical Society', u'Fifth Avenue'], [u'Hudson And Manhattan Railroad Powerhouse', u'Bayview - New York Bay Cemetery', u'Liberty Science Center', u'Statue Of Liberty', u'Jersey City Museum', u'Museum Of Russian Art'], [u'Flatiron Building', u'Bryant Park', u'Macys Herald Square', u'St Vincent Ferrer', u'Museum Of Modern Art', u'Radio City Music Hall', u'Rockefeller Center'], [u'St. Patricks Cathedral', u'Church Of St Paul The Apostle', u'The Metropolitan Museum Of Art', u'Solomon R Guggenheim Museum', u'Lexington Avenue', u'Rose Center For Earth And Space'], [u'The Mirage', u'Madame Tussauds Las Vegas', u'Mac King Comedy Magic Show', u'Fountains Of Bellagio'], [u'Ricks Restorations', u'Hypnosis Unleashed Starring Kevin Lepine', u'Golden Nugget', u'The Mob Museum', u'Fremont Street'], [u'Red Rock Canyon National Conservation Area', u'Springs Preserve'], [u'Encore', u'Vegas Indoor Skydiving', u'Circus Circus Las Vegas Hotel And Casino'], [u'Ethel M Chocolate Factory', u'The Strip', u'Recycled Percussion', u'Ballys Las Vegas Hotel and Casino']]",08 Jan 2017,"[u'Washington D. C.', u'Washington D. C.', u'Washington D. C.', u'Washington D. C.', u'Washington D. C.', u'Washington D. C.', u'Washington D. C.', [u'New York City', u'Newark'], u'New York City', [u'New York City', u'Jersey City'], u'New York City', [u'New York City', u'Jersey City'], u'New York City', u'New York City', u'Las Vegas', u'Las Vegas', u'Las Vegas', u'Las Vegas', u'Las Vegas']"
25 Jun 2015,,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Library Of Congress', u'Fords Theatre', u'National Gallery Of Art', u'International Spy Museum', u'Iwo Jima Memorial'], [u'Brooklyn Bridge', u'Grand Central Terminal', u'Chrysler Building', u'Statue Of Liberty', u'Fifth Avenue'], [u'National 9-11 Memorial Museum', u'Brooklyn Heights Promenade', u'Ground Zero'], [u'Central Park', u'Fanaberie', u'Bridge Gallery'], [u'Empire State Building', u'Bronx Zoo', u'The High Line', u'Times Square'], [u'Coney Island Cyclone', u'Rockefeller Center', u'Lexington Avenue'], [u'Ellis Island', u'Macys Herald Square', u'Intrepid Sea, Air And Space Museum', u'Chinatown']]",02 Jul 2015,"Washington D. C.,Washington D. C.,New York City,New York City,New York City,New York City,New York City,New York City"
18 Sep 2015,55ca3843f3a73dd62c000119,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'National Zoological Park', u'John F. Kennedy Center', u'National Gallery Of Art', u'International Spy Museum', u'Iwo Jima Memorial'], [u'Arlington National Cemetery', u'Fords Theatre', u'Thomas Jefferson Memorial', u'National Archives', u'US Supreme Court Building'], [u'Library Of Congress', u'George Washingtons Estate Mount Vernon', u'Franklin Delano Roosevelt Memorial', u'Vietnam Veterans Memorial', u'Smithsonian Castle'], [u'Pentagon', u'National Mall', u'National Museum Of The American Indian']]",22 Sep 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
12 Oct 2015,55b5536cf3a73d533400052d,"[[u'Washington National Cathedral', u'Washington Monument', u'National Museum Of Natural History', u'Iwo Jima Memorial'], [u'United States Capitol', u'National Gallery Of Art', u'Vietnam Veterans Memorial', u'International Spy Museum', u'Thomas Jefferson Memorial'], [u'White House', u'Martin Luther King Jr. Memorial', u'National Mall', u'Fords Theatre', u'Korean War Veterans Memorial'], [u'Library Of Congress', u'Lincoln Memorial', u'National Archives', u'World War I I Memorial', u'Georgetown'], [u'Smithsonian Castle', u'Union Station', u'National Air And Space Museum']]",16 Oct 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
01 Aug 2015,55b6790000fc94ed31000145,"[[u'Thomas Jefferson Memorial', u'Washington Monument', u'National Gallery Of Art', u'International Spy Museum', u'Iwo Jima Memorial'], [u'United States Capitol', u'National Mall', u'Vietnam Veterans Memorial'], [u'White House', u'Korean War Veterans Memorial', u'National Archives', u'Fords Theatre', u'Martin Luther King Jr. Memorial'], [u'Union Station', u'World War I I Memorial', u'Lincoln Memorial', u'Georgetown'], [u'Pentagon', u'National Air And Space Museum', u'Library Of Congress', u'Smithsonian Castle'], [u'National Zoological Park', u'John F. Kennedy Center', u'National Museum Of Natural History'], [u'US Supreme Court Building', u'Washington National Cathedral', u'Tidal Basin']]",07 Aug 2015,"Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C.,Washington D. C."
01 Aug 2015,55b66ad1521f717c0c0000cf,"[[u'Faneuil Hall', u'Boston Childrens Museum', u'Boston Common', u'52 Beach St', u'100 Northern Ave'], [u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Central Park', u'National 9-11 Memorial Museum', u'The High Line', u'Chelsea Market']]",03 Aug 2015,"Boston,Washington D. C.,New York City"
05 Sep 2015,55c0a590521f713715000c1c,"[[u'White House', u'United States Capitol', u'Washington National Cathedral', u'Washington Monument', u'Lincoln Memorial'], [u'Pentagon', u'John F. Kennedy Center', u'National Gallery Of Art', u'International Spy Museum', u'Iwo Jima Memorial'], [u'Library Of Congress', u'Fords Theatre', u'National Archives', u'National Zoological Park', u'Thomas Jefferson Memorial']]",07 Sep 2015,"Washington D. C.,Washington D. C.,Washington D. C."
01 Sep 2015,,"[[u'Washington Monument'], [u'United States Capitol']]",02 Sep 2015,"Washington D. C.,Washington D. C."
